AUX 4,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
No.,Punch No,System,Subsystem,Location / Area,Tag/Drawing/Line/Cable No.,Punch Description,Punch Category,Discipline,Action by,Originator,Issued Date,Closed Date,Punch Type,Note,Remarks,Submit to Owner,Punch Comment,File,RFI No,Report No.(Old),Target Date,Scope of Punch
.,EGAT-RFI-EL-SB-07151.06,800.00,1304-12-17,Guard House-48,EGAT-HEC-1000-INC-DLP-50214_Z0,Permanent Tag should be provide for Security Device. ,C,EL,HEC EL Construction,Mr. Adam Zbroja,2023-06-22,,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07154.01,800.00,1304-12-17,Guard House - 48,EGAT-HEC-1000-INC-DLP-00214 & 00314_Z0,"Data outlet mounting be checked, proper Screw should be Install.",C,EL,HEC EL Construction,Mr. Michal Cwiklak,2023-06-14,,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07154.02,800.00,1304-12-17,Guard House - 48,EGAT-HEC-1000-INC-DLP-00214 & 00314_Z0,48-SP-002 should be Install,C,EL,HEC EL Construction,Mr. Michal Cwiklak,2023-06-14,,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07154.03,800.00,1304-12-17,Guard House - 48,EGAT-HEC-1000-INC-DLP-00214 & 00314_Z0,48-DO-001 around of dta outlet gap shall be coverd.,C,EL,HEC EL Construction,Mr. Michal Cwiklak,2023-06-14,,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07154.04,800.00,1304-12-17,Guard House - 48,EGAT-HEC-1000-INC-DLP-00214 & 00314_Z0,48-DO-001 should be relocated to place good access.,C,EL,HEC EL Construction,Mr. Michal Cwiklak,2023-06-14,,SAT,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07157.01,800.00,1304-12-17,Guard House - 48,"EGAT-HEC-1000-ELE-DLP-05008_Z0, EGAT-HEC-900-ELE-DLP-01030_Z0",Missing Cable Tag should be provide near the wall inside the pit.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-06-20,2023-06-23,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07157.02,800.00,1304-12-17,Guard House - 48,"EGAT-HEC-1000-ELE-DLP-05008_Z0, EGAT-HEC-900-ELE-DLP-01030_Z0",Cable Tray Route marker should be done.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-06-20,,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07157.03,800.00,1304-12-17,Guard House - 48,"EGAT-HEC-1000-ELE-DLP-05008_Z0, EGAT-HEC-900-ELE-DLP-01030_Z0",Cable Tray Earthing connection should be done. ,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-06-20,,Construction,,,,,V,,,,Construction
.,EGAT-RFI-EL-SB-07157.04,800.00,1304-12-17,Guard House - 48,"EGAT-HEC-1000-ELE-DLP-05008_Z0, EGAT-HEC-900-ELE-DLP-01030_Z0",Grommet should be provide every Sharp Edge for cable tray.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-06-20,2023-06-23,Construction,,,,,V,,,,Construction
.,EGAT-RFI-HV-JW-01100.01,800.00,1304-12-17,1000-GH-48,UG PW Pipe Installation,To be provided bolting report of PW connection,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-12,2022-12-21,Construction,,,,,V,EGAT-RFI-HV-JW-01100,,,Construction
.,EGAT-RFI-HV-JW-01100.02,800.00,1304-12-17,1000-GH-48,UG PW Pipe Installation,To be provided wrapping report of PW connection,A,HV,HEC HV Construction,Mr. Jerzy Wegner,2022-10-12,2022-11-16,Construction,,,,,V,EGAT-RFI-HV-JW-01100,,,Construction
.,EGAT-RFI-HV-JW-01477.01,800.00,1304-12-17,1000-GH-48,Pipe Insulation & Jacketing,Execute passages  of the installtion throught the walls,C,HV,HEC HV Construction,Mr. Tomasz Ulatowski,2023-04-28,2023-05-30,Construction,,,,,V,,,,Construction
.,EGAT-RFI-HV-JW-01478.01,800.00,1304-12-17,1000-GH-48,Hvac Piping work,Execute passages of the installation throught the walls,C,HV,HEC HV Construction,Mr. Tomasz Ulatowski,2023-04-28,2023-05-30,Construction,,,,,V,,,,Construction
.,EGAT-RFI-HV-JW-01529.01,800.00,1304-12-17,AUX,1000-GH-48,Lack of tags on radiators,C,HV,HEC HV Construction,Mr. Tomasz Ulatowski,2023-06-20,,Construction,,,,,,,,,Construction
.,04-PMC-HEC-E-0598.01,800.00,1304-12-19,1000-CCR-21,Roof Jaketing (Refer to photo attahced),Jacketing damaged - dented in the upper part at the entrance to the shaft,C,HV,HEC HV Design,Ms. Daria Pliszka,2023-02-13,2023-04-20,,,,,,V,,,,Construction
.,28024,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,"No one room is finished. No possibility to check an accordance with drawing, specification, etc. The walkdown must be repeated.",C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28025,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,"Floor lining is mostly covered, no possibility to check.",C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-05-12,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28026,800.00,1304-12-19,Central Control Building (1000-CCR-21),"Electric rooms, control room",In electric rooms works a raised floor is damaged in some areas.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28027,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,All openings must be filled/covered (with proper fireproofing where required).,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28028,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,Expansion joints/gaps between columns or columns and walls must be properly finished.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-15,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28029,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,The walkway and the plinth around the building is not done.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28030,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,The cracks on the facades must be repaired.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28031,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,"All facades, doors, windows, floor, ceiling, roof etc. must be cleaned.",C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,,,,,,RFC/RFSU
.,28032,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,"Corners must be properly finished, cracks must be repaired.",C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28033,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,Door bucks must be properly finished.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28034,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,"Missing thresholds, inproper finishing.",C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28035,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,"All suspended ceilings required completion, adjustment and cleaning.",C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28036,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,Wall cracks must be repaired.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28037,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,Damages caused by other branches works must be fixed.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28038,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,Damages window and doors handles/locks must be removed. Doors must be adjusted.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28039,800.00,1304-12-19,Central Control Building (1000-CCR-21),Technical rooms,"Damages must be repaired, finishing must be improved.",C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28040,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,Floor lining damaged because of bad doors adjustment must be exchanged.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28041,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,Damaged windows boards must be exchanged.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28042,800.00,1304-12-19,Central Control Building (1000-CCR-21),Shower rooms,Damaged walls have to be fixed.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28043,800.00,1304-12-19,Central Control Building (1000-CCR-21),Smoking room,Opening in the wall to fill.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-03-09,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28044,800.00,1304-12-19,Central Control Building (1000-CCR-21),Facades,Missing canopy.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-04-18,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28045,800.00,1304-12-19,Central Control Building (1000-CCR-21),Facades,Incorrect finishing of the downspout supports.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28046,800.00,1304-12-19,Central Control Building (1000-CCR-21),Roof,Damaged flashing must be exchanged.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28047,800.00,1304-12-19,Central Control Building (1000-CCR-21),Roof,The flashing being access to the roof must be protected by grating or at least anti-slip pad.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28048,800.00,1304-12-19,Central Control Building (1000-CCR-21),Roof,"Instead of gluing such a large number of small patches, one larger sheet of membrane should be glued.",C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-03-07,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28049,800.00,1304-12-19,Central Control Building (1000-CCR-21),Roof,Doghouses flashing shall be improved.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28050,800.00,1304-12-19,Central Control Building (1000-CCR-21),Roof,The safety rope system lost its functionality because it was covered with HVAC supports.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28051,800.00,1304-12-19,Central Control Building (1000-CCR-21),Roof,Water pools - the profile or slope of the flashings must be corrected.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-06-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28052,800.00,1304-12-19,Central Control Building (1000-CCR-21),Battery room,Room finishing must be improved.,C,AR,HEC AR Construction,Mr. Sebastian Stępień,2023-01-25,2023-05-12,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28053,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,Lack of SAT inspection,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-06-19,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28054,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,Lack of Final Inspection - HVAC/Plumbng,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28055,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,Lack of Final Inspection - Fire Protection,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28056,800.00,1304-12-19,Central Control Building (1000-CCR-21),General All installation,Lack of identification and flow direction  marking in line with the procedure - installation and equipment,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-05-09,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28057,800.00,1304-12-19,Central Control Building (1000-CCR-21),HVAC Room PW,shut-off valve installed before the pressure safety valve x2,B,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-01-30,Walkdown,,,,,V,,,,RFC/RFSU
.,28058,800.00,1304-12-19,Central Control Building (1000-CCR-21),HVAC Room IA,damaged casing of hvac control panel,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-05-22,Walkdown,,,,,V,,,,RFC/RFSU
.,28059,800.00,1304-12-19,Central Control Building (1000-CCR-21),HVAC Room PW,the water discharge from the pressure safety valves and the anti-contamination valve is made of a small diameter and should be open,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-02-01,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28060,800.00,1304-12-19,Central Control Building (1000-CCR-21),General remark / SD,lack of sanitary equipment or is not completed,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-02-23,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28061,800.00,1304-12-19,Central Control Building (1000-CCR-21),General All installation,Lack of name stickers on HVAC equipment (local control panel),C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-03-03,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28062,800.00,1304-12-19,Central Control Building (1000-CCR-21),General All installation,dirt and damages on Insulation,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-05-08,Walkdown,,,,,V,,,,RFC/RFSU
.,28063,800.00,1304-12-19,Central Control Building (1000-CCR-21),General ventilation,Lack of supports for flex duct,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-01-30,Walkdown,,,,,V,,,,RFC/RFSU
.,28064,800.00,1304-12-19,Central Control Building (1000-CCR-21),Room 45 / ventilation,air difusser demaged (to be replaced),A,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-01-30,Walkdown,,,,,V,,,,RFC/RFSU
.,28065,800.00,1304-12-19,Central Control Building (1000-CCR-21),"Room 35, 42 / electric heater",the door of the shower cubicle hits the electric heater,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,,Walkdown,,,,,,,,,RFC/RFSU
.,28066,800.00,1304-12-19,Central Control Building (1000-CCR-21),Room 40 / PW,to thighten wash basin ,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-02-03,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28067,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,WH not electricity connections,C,EL,HEC EL Construction,Mr. Jerzy Wegner,2023-01-25,2023-04-11,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28068,800.00,1304-12-19,Central Control Building (1000-CCR-21),Room 35,EH not on the same hight,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-02-01,Walkdown,,,,,V,,,,RFC/RFSU
.,28069,800.00,1304-12-19,Central Control Building (1000-CCR-21),Room 39,Lack of intake louver,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-02-03,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28070,800.00,1304-12-19,Central Control Building (1000-CCR-21),General,the method of installing shower trays in the showers - unacceptable,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28071,800.00,1304-12-19,Central Control Building (1000-CCR-21),General / Clean Agent system,Lack of fan door test,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-04-17,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28072,800.00,1304-12-19,Central Control Building (1000-CCR-21),Room 08 Clean Agent system,Present documents authorizing the use of the duct used in the Pressure relief damper installation in room no. 08,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28073,800.00,1304-12-19,Central Control Building (1000-CCR-21),Elevations / Clean Agent system,Pressure relief damper outside is cover by rain pipe,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-04-04,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28074,800.00,1304-12-19,Central Control Building (1000-CCR-21),General RL/RG equipment,Lack of ground wire,C,HV,HEC HV Construction,Mr. Jerzy Wegner,2023-01-25,2023-05-08,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28075,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",Illumination test to be done,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,2023-05-08,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28076,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",Loop impedance test to be done.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,2023-05-30,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28077,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",Earthing continuity and resistance test to be done,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28078,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005","All Lighting switches, Socket outlets and Lighting fixtures to be cleaned.",C,EL,HEC HV Construction,Mr. Adam Siewiorek,2023-01-25,2023-04-11,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28079,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",Gas Becon & Sounder earthing cable to be connected.,C,CI,HEC CI Construction,Mr. Adam Siewiorek,2023-01-25,2023-03-21,Walkdown,,,2023-03-17,SCAN CAT,V,,,,RFC/RFSU
.,28080,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",Cable tray on wall opening area fire sealing to be done where ever it is required.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,2023-04-11,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28081,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",13/2 room Lighting switch tag number is missing.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,2023-04-11,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28082,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",1000-CCR21-ELP-008 HVAC frame broken,C,HV,HEC HV Construction,Mr. Adam Siewiorek,2023-01-25,2023-02-03,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28083,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",Socket outlet & switches frame to be remove and Plastering works to be complete by architectular ,C,AR,HEC AR Construction,Mr. Adam Siewiorek,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28084,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",14/1 Hand dryer location to be change beside the shink due to cable is short.,C,HV,HEC HV Construction,Mr. Adam Siewiorek,2023-01-25,2023-02-02,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28085,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",15/1 In toilet urinal sensor to be install and connect the cable.,A,HV,HEC HV Construction,Mr. Adam Siewiorek,2023-01-25,2023-01-30,Walkdown,,,,,V,,,,RFC/RFSU
.,28086,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",Cable ladder and tray earth bonding and main earthing cable to be connect for all above ceiling and below Race ways.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,2023-05-04,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28087,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",Conduit pipe earthing to be provided.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,2023-05-16,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28088,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",In corridor one socket outlet plastering works to be complete by architectular.,C,AR,HEC AR Construction,Mr. Adam Siewiorek,2023-01-25,2023-05-02,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28089,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",In all rooms below raise floor to be cleaned.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,2023-05-04,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28090,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",In Shift leader room raise floor supports are rusted around 5cm to be verify in all rooms and replace the supports.,C,AR,HEC AR Construction,Mr. Adam Siewiorek,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28091,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",In raise floor cable tray wall opening fire sealing works to be done if required.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,2023-05-05,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28092,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",21/PDP/004/08/01 Socket outlet to be fix in locker room toilet.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,2023-04-17,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28093,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005","In Handicap toilet (W)-2 room 1 light is mising as per drawing EGAT-HEC-1000-ELE-DLP-05005_rev-Z0, Lighting switch to be installed and official inspection to be done ",C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28094,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",In women drying room 21-ELP-001/12/05 lighting fixture to be installed.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,2023-04-17,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28095,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",Women locker room  lighting is different from drawing to be verify and official inspection to be done.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,2023-05-18,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
.,28096,800.00,1304-12-19,CCB Building (1000-CCR-21),"EGAT-HEC-900-ELE-DLP-01016,EGAT-HEC-1000-ELE-DGA-00003,DLP-04003,05005",All of Electrical reminaing inspections according to ITP to be carried out.,C,EL,HEC EL Construction,Mr. Adam Siewiorek,2023-01-25,,Walkdown,,,,SCAN CAT,V,,,,RFC/RFSU
